DATE,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
2006-07-11,1515.51,1534.97,1508.91,1533.06,744772600.0
2006-07-12,1528.16,1533.06,1499.77,1501.46,679518300.0
2006-07-13,1489.66,1506.53,1478.13,1478.16,714269800.0
2006-07-14,1478.17,1480.31,1456.38,1462.17,594219600.0
2006-07-17,1461.64,1475.21,1459.9,1468.5,501278200.0
2006-07-18,1470.97,1477.8,1446.77,1472.34,662213900.0
2006-07-19,1466.72,1498.32,1466.72,1490.6,896476200.0
2006-07-20,1496.99,1497.14,1466.27,1466.89,810464400.0
2006-07-21,1456.55,1463.44,1450.24,1451.88,942234400.0
2006-07-24,1458.74,1482.34,1457.11,1482.34,720643900.0
2006-07-25,1481.23,1494.14,1475.12,1489.52,633896800.0
2006-07-26,1483.76,1499.43,1474.67,1487.88,728893300.0
2006-07-27,1497.94,1506.75,1475.91,1478.53,738456300.0
2006-07-28,1488.75,1511.0,1485.96,1510.3,598240600.0
2006-07-31,1506.54,1517.86,1501.78,1509.43,543107000.0
2006-08-01,1497.62,1498.17,1476.06,1484.94,378270600.0
2006-08-02,1492.67,1510.51,1490.41,1500.48,399558000.0
2006-08-03,1487.08,1518.41,1484.6,1510.6,414309800.0
2006-08-04,1522.42,1530.04,1490.16,1503.84,424059100.0
2006-08-07,1500.22,1501.43,1487.19,1494.13,310972500.0
2006-08-08,1499.96,1500.76,1476.48,1484.8,396013200.0
2006-08-09,1502.42,1517.9,1482.49,1485.64,502361600.0
2006-08-10,1481.29,1499.93,1478.2,1496.28,366910900.0
2006-08-11,1490.21,1491.97,1479.69,1486.74,294504500.0
2006-08-14,1500.79,1515.68,1493.74,1494.33,349009800.0
2006-08-15,1515.62,1534.78,1508.94,1534.43,433580100.0
2006-08-16,1546.87,1570.06,1539.59,1570.06,507097400.0
2006-08-17,1564.92,1584.72,1562.62,1573.59,463555100.0
2006-08-18,1574.7,1578.35,1557.89,1576.46,468892000.0
2006-08-21,1565.55,1567.5,1556.28,1561.12,306085000.0
2006-08-22,1558.33,1577.54,1555.98,1563.43,400193600.0
2006-08-23,1566.02,1571.48,1543.86,1550.41,322346900.0
2006-08-24,1558.15,1558.94,1542.57,1555.19,307348500.0
2006-08-25,1547.88,1570.34,1547.88,1557.7,294482700.0
2006-08-28,1557.13,1574.45,1556.52,1570.29,289485200.0
2006-08-29,1570.22,1575.45,1552.4,1573.65,362462800.0
2006-08-30,1575.81,1583.77,1570.15,1581.95,360205200.0
2006-08-31,1585.27,1586.6,1576.33,1579.73,389209500.0
2006-09-01,1589.58,1593.66,1581.91,1589.47,293580500.0
2006-09-05,1589.5,1605.02,1580.21,1603.69,386583000.0
2006-09-06,1592.13,1592.89,1570.42,1572.2,386426000.0
2006-09-07,1567.96,1581.44,1560.05,1564.84,425762300.0
2006-09-08,1569.96,1578.12,1564.55,1574.71,323227100.0
2006-09-11,1564.07,1591.12,1558.17,1583.78,403909300.0
2006-09-12,1585.58,1617.55,1584.85,1615.75,472994000.0
2006-09-13,1614.85,1625.55,1611.98,1623.99,418255400.0
2006-09-14,1619.36,1629.27,1617.97,1625.98,431679200.0
2006-09-15,1641.08,1645.6,1627.54,1632.44,675484700.0
2006-09-18,1631.17,1643.53,1625.8,1632.17,406550200.0
2006-09-19,1635.27,1638.08,1608.51,1621.07,492818100.0
2006-09-20,1635.86,1648.9,1635.28,1645.35,575561200.0
2006-09-21,1648.99,1654.4,1631.29,1634.87,463379500.0
2006-09-22,1633.15,1633.15,1615.98,1622.37,361533000.0
2006-09-25,1631.83,1653.86,1615.14,1650.37,436683900.0
2006-09-26,1649.35,1659.6,1644.29,1659.2,461792500.0
