,PX OPEN,PX HIGH,PX LOW,PX LAST,VOLUME
2000-05-23,1400.72,1404.04,1373.6,1373.86,979470404.0
2000-05-24,1373.86,1401.75,1361.09,1399.05,1494062808.0
2000-05-25,1399.05,1411.65,1373.93,1381.52,1157670004.0
2000-05-26,1381.52,1391.42,1369.75,1378.02,789171300.0
2000-05-30,1378.02,1422.45,1378.02,1422.45,989120200.0
2000-05-31,1422.44,1434.49,1415.5,1420.6,1075890800.0
2000-06-01,1420.6,1448.81,1420.6,1448.81,1068486400.0
2000-06-02,1448.81,1483.23,1448.81,1477.26,1234590700.0
2000-06-05,1477.26,1477.28,1464.68,1467.63,898701400.0
2000-06-06,1467.63,1471.36,1454.74,1457.84,1001251300.0
2000-06-07,1457.84,1474.64,1455.06,1471.36,870969400.0
2000-06-08,1471.36,1475.65,1456.49,1461.67,944921600.0
2000-06-09,1461.67,1472.67,1454.96,1456.95,825225900.0
2000-06-12,1456.95,1462.93,1445.99,1446.0,842825404.0
2000-06-13,1446.0,1470.42,1442.38,1469.44,992157300.0
2000-06-14,1469.44,1483.62,1467.71,1470.54,996431500.0
2000-06-15,1470.54,1482.04,1464.62,1478.73,1088368900.0
2000-06-16,1478.73,1480.77,1460.42,1464.46,1316456800.0
2000-06-19,1464.46,1488.93,1459.05,1486.0,1014232600.0
2000-06-20,1486.0,1487.32,1470.18,1475.95,1070819200.0
2000-06-21,1475.95,1482.19,1468.0,1479.13,1035447200.0
2000-06-22,1479.13,1479.13,1448.03,1452.18,1072945800.0
2000-06-23,1452.18,1459.94,1438.31,1441.48,885853500.0
2000-06-26,1441.48,1459.66,1441.48,1455.31,918114700.0
2000-06-27,1455.31,1463.44,1450.55,1450.55,1009149700.0
2000-06-28,1450.55,1467.6,1450.55,1454.82,1105239496.0
2000-06-29,1454.82,1455.14,1434.63,1442.39,1135591000.0
2000-06-30,1442.39,1454.68,1438.71,1454.6,1258791800.0
2000-07-03,1454.6,1469.58,1450.85,1469.54,435128600.0
2000-07-05,1469.54,1469.54,1442.45,1446.23,1018459400.0
2000-07-06,1446.23,1461.65,1439.56,1456.67,1022568900.0
2000-07-07,1456.67,1484.12,1456.67,1478.9,1012650700.0
2000-07-10,1478.9,1486.56,1474.76,1475.62,895314100.0
2000-07-11,1475.62,1488.77,1470.48,1480.88,1043239500.0
2000-07-12,1480.88,1497.69,1480.88,1492.92,1052926200.0
2000-07-13,1492.92,1501.39,1489.65,1495.84,1137667600.0
2000-07-14,1495.84,1509.99,1494.56,1509.98,1021185300.0
2000-07-17,1509.98,1517.32,1505.26,1510.49,1003202100.0
2000-07-18,1510.49,1510.49,1491.35,1493.74,1013627800.0
2000-07-19,1493.74,1495.63,1479.92,1481.96,1022430704.0
2000-07-20,1481.96,1501.92,1481.96,1495.57,1242425500.0
2000-07-21,1495.57,1495.57,1477.91,1480.19,1086690600.0
2000-07-24,1480.19,1485.88,1463.8,1464.29,977530500.0
2000-07-25,1464.29,1476.23,1464.29,1474.47,1011723600.0
2000-07-26,1474.47,1474.47,1452.42,1452.42,1262710700.0
2000-07-27,1452.42,1464.91,1445.33,1449.62,1202516900.0
2000-07-28,1449.62,1456.68,1413.89,1419.89,1172243400.0
2000-07-31,1419.89,1437.65,1418.71,1430.83,1077995200.0
2000-08-01,1430.83,1443.54,1428.96,1438.1,966069800.0
2000-08-02,1438.1,1451.59,1433.49,1438.7,1052235700.0
2000-08-03,1438.7,1454.19,1425.43,1452.56,1221241400.0
2000-08-04,1452.56,1462.93,1451.31,1462.93,1069895600.0
2000-08-07,1462.93,1480.8,1460.72,1479.32,971825100.0
2000-08-08,1479.32,1484.4,1472.53,1482.8,1110691000.0
2000-08-09,1482.8,1490.37,1471.32,1472.87,1163466300.0
2000-08-10,1472.87,1475.19,1459.85,1460.25,987794100.0
2000-08-11,1460.25,1475.72,1453.06,1471.84,956267296.0
2000-08-14,1471.84,1491.64,1468.56,1491.56,874830300.0
2000-08-15,1491.56,1493.12,1482.74,1484.43,990482300.0
2000-08-16,1484.43,1496.09,1475.74,1479.85,981433800.0
2000-08-17,1479.85,1499.32,1479.85,1496.07,991970600.0
2000-08-18,1496.07,1499.47,1488.99,1491.72,965739900.0
2000-08-21,1491.72,1502.84,1491.13,1499.48,815996700.0
2000-08-22,1499.48,1508.45,1497.42,1498.13,927723500.0
2000-08-23,1498.13,1507.2,1489.52,1505.97,955185700.0
2000-08-24,1505.97,1511.16,1501.25,1508.31,906813500.0
2000-08-25,1508.31,1513.47,1505.09,1506.45,710636400.0
2000-08-28,1506.45,1523.95,1506.45,1514.09,845151300.0
2000-08-29,1514.09,1514.89,1505.48,1509.84,907724300.0
2000-08-30,1509.84,1510.49,1500.09,1502.59,911887000.0
2000-08-31,1502.59,1525.21,1502.59,1517.68,1228285000.0
2000-09-01,1517.68,1530.09,1515.53,1520.77,849554700.0
2000-09-05,1520.77,1520.77,1503.75,1507.08,991484300.0
2000-09-06,1507.08,1512.61,1492.12,1492.25,1213645496.0
2000-09-07,1492.25,1505.34,1492.25,1502.51,1125247600.0
2000-09-08,1502.51,1502.51,1489.88,1494.5,1102950300.0
2000-09-11,1494.5,1506.76,1483.01,1489.26,1058978700.0
2000-09-12,1489.26,1496.93,1479.67,1481.99,1178095896.0
2000-09-13,1481.99,1487.45,1473.61,1484.91,1314383100.0
2000-09-14,1484.91,1494.16,1476.73,1480.87,1253225100.0
2000-09-15,1480.87,1480.96,1460.22,1465.81,1579040100.0
2000-09-18,1465.81,1467.77,1441.92,1444.51,1197448800.0
2000-09-19,1444.51,1461.16,1444.51,1459.9,1214224100.0
2000-09-20,1459.9,1460.49,1430.95,1451.34,1323149904.0
2000-09-21,1451.34,1452.77,1436.3,1449.05,1212470800.0
2000-09-22,1449.05,1449.05,1421.08,1448.72,1721331900.0
2000-09-25,1448.72,1457.42,1435.93,1439.03,1220856304.0
2000-09-26,1439.03,1448.04,1425.25,1427.21,1392224200.0
2000-09-27,1427.21,1437.22,1419.44,1426.57,1401962604.0
2000-09-28,1426.57,1461.69,1425.78,1458.29,1437022196.0
2000-09-29,1458.29,1458.29,1436.29,1436.51,1347223796.0
2000-10-02,1436.52,1445.6,1429.83,1436.23,1308208900.0
2000-10-03,1436.23,1454.82,1425.28,1426.46,1430192996.0
2000-10-04,1426.46,1439.99,1416.31,1434.32,1590491300.0
2000-10-05,1434.32,1444.17,1431.8,1436.28,1495430600.0
2000-10-06,1436.28,1443.3,1397.06,1408.99,1375159304.0
2000-10-09,1408.99,1409.69,1392.48,1402.03,944021200.0
2000-10-10,1402.03,1408.83,1383.85,1387.02,1398541400.0
2000-10-11,1387.02,1387.02,1349.67,1364.59,1832641396.0
2000-10-12,1364.59,1374.93,1328.06,1329.78,1733640904.0
2000-10-13,1329.78,1374.17,1326.81,1374.17,1550988500.0
2000-10-16,1374.17,1379.48,1365.06,1374.62,1356333804.0
2000-10-17,1374.62,1380.99,1342.34,1349.97,1504640796.0
2000-10-18,1349.97,1356.65,1305.79,1342.13,1912658796.0
2000-10-19,1342.13,1389.93,1342.13,1388.76,1672576896.0
2000-10-20,1388.76,1408.47,1382.19,1396.93,1434245596.0
2000-10-23,1396.93,1406.96,1387.75,1395.78,1272718900.0
2000-10-24,1395.78,1415.64,1388.13,1398.13,1376296700.0
2000-10-25,1398.13,1398.13,1362.21,1364.9,1733501308.0
2000-10-26,1364.9,1372.72,1337.77,1364.44,1744971500.0
2000-10-27,1364.44,1384.57,1364.13,1379.58,1495962604.0
2000-10-30,1379.58,1406.36,1376.86,1398.66,1481970100.0
2000-10-31,1398.66,1432.22,1398.66,1429.4,1608079996.0
2000-11-01,1429.4,1429.6,1410.45,1421.22,1601096400.0
2000-11-02,1421.22,1433.27,1421.13,1428.32,1591960900.0
2000-11-03,1428.32,1433.21,1420.92,1426.69,1281828100.0
2000-11-06,1428.76,1438.46,1427.72,1432.19,1177682804.0
2000-11-07,1432.19,1436.22,1423.26,1431.87,1196585700.0
2000-11-08,1431.87,1437.28,1408.78,1409.28,1299182700.0
2000-11-09,1409.28,1409.28,1369.68,1400.14,1542957300.0
2000-11-10,1400.14,1400.14,1365.97,1365.98,1415094600.0
2000-11-13,1365.98,1365.98,1328.62,1351.26,1580590800.0
2000-11-14,1351.26,1390.06,1351.26,1382.95,1443952200.0
2000-11-15,1382.95,1395.96,1374.75,1389.81,1351600100.0
2000-11-16,1389.81,1394.68,1370.4,1372.32,1130909100.0
2000-11-17,1372.32,1384.85,1355.55,1367.72,1396857900.0
2000-11-20,1367.72,1367.72,1341.67,1342.62,1289333500.0
2000-11-21,1342.62,1355.87,1333.62,1347.35,1371083900.0
2000-11-22,1347.35,1347.35,1321.89,1322.36,1237581200.0
2000-11-24,1322.36,1343.83,1322.36,1341.77,521821400.0
2000-11-27,1341.77,1362.5,1341.77,1348.97,1186196000.0
2000-11-28,1348.97,1358.81,1334.97,1336.09,1347291300.0
2000-11-29,1336.09,1352.38,1329.28,1341.91,1469369800.0
2000-11-30,1341.91,1341.91,1294.9,1314.95,2077054200.0
2000-12-01,1314.95,1334.67,1307.02,1315.23,1657883800.0
2000-12-04,1315.18,1332.06,1310.23,1324.97,1465199800.0
2000-12-05,1324.97,1376.56,1324.97,1376.54,1792273000.0
2000-12-06,1376.54,1376.54,1346.15,1351.46,1808432500.0
2000-12-07,1351.46,1353.5,1339.26,1343.55,1402553100.0
2000-12-08,1343.55,1380.33,1343.55,1369.89,1660174500.0
2000-12-11,1369.89,1389.05,1364.14,1380.2,1708748100.0
2000-12-12,1380.2,1380.27,1370.27,1371.18,1442780400.0
2000-12-13,1371.18,1385.82,1358.48,1359.99,1578017200.0
2000-12-14,1359.99,1359.99,1340.48,1340.93,1400721600.0
2000-12-15,1340.93,1340.93,1305.38,1312.15,2445874900.0
2000-12-18,1312.15,1332.32,1312.15,1322.74,1543035800.0
2000-12-19,1322.96,1346.44,1305.2,1305.6,1754783700.0
2000-12-20,1305.6,1305.6,1261.16,1264.74,2023914600.0
2000-12-21,1264.74,1285.31,1254.07,1274.86,1959196500.0
2000-12-22,1274.86,1305.97,1274.86,1305.97,1495984100.0
2000-12-26,1305.97,1315.94,1301.64,1315.19,1013639100.0
2000-12-27,1315.19,1332.03,1310.96,1328.92,1305668700.0
2000-12-28,1328.92,1335.93,1325.78,1334.22,1230639800.0
2000-12-29,1334.22,1340.1,1317.51,1320.28,1318392300.0
2001-01-02,1320.28,1320.28,1276.05,1283.27,1561820700.0
2001-01-03,1283.27,1347.76,1274.62,1347.56,2658606400.0
2001-01-04,1347.56,1350.24,1329.14,1333.34,2640829700.0
2001-01-05,1333.34,1334.77,1294.95,1298.35,1819840100.0
2001-01-08,1298.35,1298.35,1276.29,1295.86,1440343900.0
2001-01-09,1295.86,1311.72,1295.14,1300.8,1580878500.0
2001-01-10,1300.8,1313.76,1287.28,1313.27,1906629100.0
2001-01-11,1313.27,1332.19,1310.36,1326.82,1954782900.0
2001-01-12,1326.82,1333.21,1311.59,1318.32,1667429800.0
2001-01-16,1318.32,1327.81,1313.33,1326.65,1407491500.0
2001-01-17,1326.65,1346.92,1325.41,1329.47,1836373600.0
2001-01-18,1329.89,1352.71,1327.41,1347.97,1894623400.0
2001-01-19,1347.97,1354.55,1336.74,1342.54,2132874400.0
2001-01-22,1342.54,1353.62,1333.84,1342.9,1593962300.0
2001-01-23,1342.9,1362.9,1339.63,1360.4,1637201200.0
2001-01-24,1360.4,1369.59,1357.28,1364.3,1809182900.0
2001-01-25,1364.3,1367.35,1354.63,1357.51,1645845200.0
2001-01-26,1357.51,1357.51,1342.75,1354.95,1571355000.0
2001-01-29,1354.92,1365.54,1350.36,1364.17,1383941700.0
2001-01-30,1364.17,1375.68,1356.2,1373.73,1431064900.0
2001-01-31,1373.73,1383.37,1364.66,1366.01,1696404200.0
2001-02-01,1366.01,1373.5,1359.34,1373.47,1422891100.0
2001-02-02,1373.47,1376.38,1348.72,1349.47,1366555800.0
2001-02-05,1349.47,1354.56,1344.48,1354.31,1330683200.0
2001-02-06,1354.31,1363.55,1350.04,1352.26,1362050200.0
2001-02-07,1352.26,1352.26,1334.26,1340.89,1722014300.0
2001-02-08,1341.1,1350.32,1332.42,1332.53,1487494100.0
2001-02-09,1332.53,1332.53,1309.98,1314.76,1526221000.0
2001-02-12,1314.76,1330.96,1313.64,1330.31,1359729800.0
2001-02-13,1330.31,1336.62,1317.51,1318.8,1407749800.0
2001-02-14,1318.8,1320.73,1304.72,1315.92,1592970400.0
2001-02-15,1315.92,1331.29,1315.92,1326.61,1616801100.0
2001-02-16,1326.61,1326.61,1293.18,1301.53,1753072000.0
2001-02-20,1301.53,1307.16,1278.44,1278.94,1590926100.0
2001-02-21,1278.94,1282.97,1253.16,1255.27,1683415200.0
2001-02-22,1255.27,1259.94,1228.33,1252.82,1983600700.0
2001-02-23,1252.82,1252.82,1215.44,1245.86,1841363400.0
2001-02-26,1245.86,1267.69,1241.71,1267.65,1562800500.0
2001-02-27,1267.65,1272.76,1252.26,1257.94,1577563700.0
2001-02-28,1257.94,1263.47,1229.65,1239.94,1742414600.0
2001-03-01,1239.94,1241.36,1214.5,1241.23,1913574400.0
2001-03-02,1241.23,1251.01,1219.74,1234.18,2032591000.0
2001-03-05,1234.18,1242.55,1234.04,1241.41,1262875900.0
2001-03-06,1241.41,1267.42,1241.41,1253.8,1623843500.0
2001-03-07,1253.8,1263.86,1253.8,1261.89,1525624900.0
2001-03-08,1261.89,1266.5,1257.6,1264.74,1522817700.0
2001-03-09,1264.74,1264.74,1228.42,1233.42,1666088000.0
2001-03-12,1233.42,1233.42,1176.78,1180.16,1840894200.0
2001-03-13,1180.16,1197.83,1171.5,1197.66,1867742800.0
2001-03-14,1197.66,1197.66,1155.35,1166.71,1988315900.0
2001-03-15,1166.71,1182.04,1166.71,1173.56,1696571800.0
2001-03-16,1173.56,1173.56,1148.64,1150.53,2121887180.0
2001-03-19,1150.53,1173.5,1147.18,1170.81,1478301100.0
2001-03-20,1170.81,1180.56,1142.19,1142.62,1756207600.0
2001-03-21,1142.62,1149.39,1118.74,1122.14,1831450700.0
2001-03-22,1122.14,1124.27,1081.19,1117.58,2320228100.0
2001-03-23,1117.58,1141.83,1117.58,1139.83,1965448200.0
2001-03-26,1139.83,1160.02,1139.83,1152.69,1523418900.0
2001-03-27,1152.69,1183.35,1150.96,1182.17,1779224800.0
2001-03-28,1182.17,1182.17,1147.83,1153.29,1878342300.0
2001-03-29,1153.29,1161.69,1136.26,1147.95,1768052000.0
2001-03-30,1147.95,1162.8,1143.83,1160.33,1585600800.0
2001-04-02,1160.33,1169.51,1137.51,1145.87,1556483100.0
2001-04-03,1145.87,1145.87,1100.19,1106.46,1928698600.0
2001-04-04,1106.46,1117.5,1091.99,1103.25,2036352400.0
2001-04-05,1103.25,1151.47,1103.25,1151.44,1907840000.0
2001-04-06,1151.44,1151.44,1119.29,1128.43,1761864300.0
2001-04-09,1128.43,1146.13,1126.38,1137.59,1351561700.0
2001-04-10,1137.59,1173.92,1137.59,1168.38,1869807900.0
2001-04-11,1168.38,1182.24,1160.26,1165.89,1969377300.0
2001-04-12,1165.89,1183.51,1157.73,1183.5,1553473700.0
2001-04-16,1183.5,1184.64,1167.38,1179.68,1328624200.0
2001-04-17,1179.68,1192.04,1169.13,1191.81,1642474000.0
2001-04-18,1191.81,1248.42,1191.81,1238.16,2700525800.0
2001-04-19,1238.16,1253.71,1233.39,1253.7,2169319300.0
2001-04-20,1253.7,1253.7,1234.41,1242.98,1922340200.0
2001-04-23,1242.98,1242.98,1217.47,1224.36,1427289900.0
2001-04-24,1224.36,1233.54,1208.89,1209.47,1627836100.0
2001-04-25,1209.47,1232.36,1207.38,1228.75,1589144400.0
2001-04-26,1228.75,1248.3,1228.75,1234.52,1665968500.0
2001-04-27,1234.52,1253.07,1234.52,1253.05,1415706300.0
2001-04-30,1253.05,1269.3,1243.99,1249.46,1595760300.0
2001-05-01,1249.46,1266.47,1243.55,1266.44,1503428500.0
2001-05-02,1266.44,1272.93,1257.7,1267.43,1843399900.0
2001-05-03,1267.43,1267.43,1239.88,1248.58,1459178300.0
2001-05-04,1248.58,1267.51,1232.0,1266.61,1480395400.0
2001-05-07,1266.61,1270.0,1259.19,1263.51,1244468400.0
2001-05-08,1266.71,1267.01,1253.0,1261.2,1378397900.0
2001-05-09,1261.2,1261.65,1247.83,1255.54,1380633900.0
2001-05-10,1255.54,1268.14,1254.56,1255.18,1285146600.0
2001-05-11,1255.18,1259.84,1240.79,1245.67,1070718200.0
2001-05-14,1245.67,1249.68,1241.02,1248.92,1015206000.0
2001-05-15,1248.92,1257.45,1245.36,1249.44,1349793900.0
2001-05-16,1249.44,1286.39,1243.02,1284.99,1709305700.0
2001-05-17,1284.99,1296.48,1282.65,1288.49,1652683200.0
2001-05-18,1288.49,1292.06,1281.15,1291.96,1426450200.0
2001-05-21,1291.96,1312.95,1287.87,1312.83,1699163700.0
2001-05-22,1312.83,1315.93,1306.89,1309.38,1666767600.0
2001-05-23,1309.38,1309.38,1288.7,1289.05,1447688300.0
2001-05-24,1289.05,1295.04,1281.22,1293.17,1363315400.0
2001-05-25,1293.17,1293.17,1276.42,1277.89,966795500.0
2001-05-29,1277.89,1278.42,1265.41,1267.93,1263831000.0
2001-05-30,1267.93,1267.93,1245.96,1248.08,1554092700.0
2001-05-31,1248.08,1261.91,1248.07,1255.82,1419552100.0
2001-06-01,1255.82,1265.34,1246.88,1260.67,1243272400.0
2001-06-04,1260.67,1267.17,1256.36,1267.11,990442900.0
2001-06-05,1267.11,1286.62,1267.11,1283.57,1394581400.0
2001-06-06,1283.57,1283.85,1269.01,1270.03,1377067500.0
2001-06-07,1270.03,1278.42,1265.41,1276.96,1367569100.0
2001-06-08,1276.96,1277.11,1259.99,1264.96,980089011.0
2001-06-11,1264.96,1264.96,1249.23,1254.39,1012168100.0
2001-06-12,1254.39,1261.0,1235.75,1255.85,1325140400.0
2001-06-13,1255.85,1259.75,1241.59,1241.6,1212047100.0
2001-06-14,1241.6,1241.6,1218.9,1219.87,1487616100.0
2001-06-15,1219.87,1221.5,1203.03,1214.36,2057512600.0
2001-06-18,1214.36,1221.23,1208.33,1208.43,1315136500.0
2001-06-19,1208.43,1226.11,1207.71,1212.58,1574334400.0
2001-06-20,1212.58,1225.61,1210.07,1223.14,1702104000.0
2001-06-21,1223.14,1240.24,1220.25,1237.04,1839902200.0
2001-06-22,1237.04,1237.73,1221.41,1225.35,1431556100.0
2001-06-25,1225.35,1231.5,1213.6,1218.6,1261477900.0
2001-06-26,1218.6,1220.7,1204.64,1216.76,1467692700.0
2001-06-27,1216.76,1219.92,1207.29,1211.07,1427660700.0
2001-06-28,1211.07,1234.44,1211.07,1226.2,1645956500.0
2001-06-29,1226.2,1237.29,1221.14,1224.42,1836544900.0
2001-07-02,1224.42,1239.78,1224.03,1236.71,1256210900.0
2001-07-03,1236.71,1236.71,1229.43,1234.45,711100300.0
2001-07-05,1234.45,1234.45,1219.15,1219.24,1096903000.0
2001-07-06,1219.24,1219.24,1188.74,1190.59,1277971500.0
2001-07-09,1190.59,1201.76,1189.75,1198.78,1295744800.0
2001-07-10,1198.78,1203.43,1179.93,1181.52,1520385100.0
2001-07-11,1181.52,1184.93,1168.46,1180.18,1697990900.0
2001-07-12,1180.18,1210.25,1180.18,1208.14,1711906400.0
2001-07-13,1208.14,1218.54,1203.61,1215.68,1364503600.0
2001-07-16,1215.68,1219.63,1200.05,1202.45,1312424700.0
2001-07-17,1202.45,1215.36,1196.14,1214.44,1626366600.0
2001-07-18,1214.44,1214.44,1198.33,1207.71,1690005800.0
2001-07-19,1207.71,1225.04,1205.8,1215.02,1705849100.0
2001-07-20,1215.02,1215.69,1207.04,1210.85,1458643400.0
2001-07-23,1210.85,1215.22,1190.5,1191.03,1177544500.0
2001-07-24,1191.03,1191.03,1165.54,1171.65,1406543100.0
2001-07-25,1171.65,1190.52,1171.28,1190.49,1503003900.0
2001-07-26,1190.49,1204.18,1182.65,1202.93,1514148200.0
2001-07-27,1202.93,1209.26,1195.99,1205.82,1269081500.0
2001-07-30,1205.82,1209.05,1200.41,1204.52,1066015500.0
2001-07-31,1204.52,1222.74,1204.52,1211.23,1366324200.0
2001-08-01,1211.23,1223.04,1211.23,1215.93,1572783500.0
2001-08-02,1215.93,1226.27,1215.31,1220.75,1464385300.0
2001-08-03,1220.75,1220.75,1205.31,1214.35,1038493200.0
2001-08-06,1211.9,1211.9,1197.35,1200.48,930636100.0
2001-08-07,1200.47,1207.56,1195.64,1204.4,1153256500.0
2001-08-08,1204.4,1206.79,1181.27,1183.53,1402048700.0
2001-08-09,1183.53,1184.71,1174.68,1183.43,1278826600.0
2001-08-10,1183.43,1193.33,1169.55,1190.16,1182713900.0
2001-08-13,1190.16,1193.82,1185.12,1191.29,988576200.0
2001-08-14,1191.29,1198.79,1184.26,1186.73,1072072400.0
2001-08-15,1186.73,1191.21,1177.61,1178.02,1256195000.0
2001-08-16,1178.02,1181.8,1166.08,1181.66,1278383100.0
2001-08-17,1181.66,1181.66,1156.07,1161.97,1189918200.0
2001-08-20,1161.97,1171.41,1160.94,1171.41,988361000.0
2001-08-21,1171.41,1179.85,1156.56,1157.26,1165501600.0
2001-08-22,1157.26,1168.56,1153.34,1165.31,1366994500.0
2001-08-23,1165.31,1169.86,1160.96,1162.09,1223394700.0
2001-08-24,1162.09,1185.15,1162.09,1184.93,1331122700.0
2001-08-27,1184.93,1186.85,1178.07,1179.21,991196900.0
2001-08-28,1179.21,1179.66,1161.17,1161.51,1212625200.0
2001-08-29,1161.51,1166.97,1147.38,1148.6,1221857600.0
2001-08-30,1148.6,1151.75,1124.87,1129.03,1694508200.0
2001-08-31,1129.03,1141.83,1126.38,1133.58,1159916800.0
2001-09-04,1133.58,1155.4,1129.06,1132.94,1504269300.0
2001-09-05,1132.94,1135.52,1114.86,1131.74,1886426500.0
2001-09-06,1131.74,1131.74,1105.83,1106.4,1826588800.0
2001-09-07,1106.4,1106.4,1082.12,1085.78,1792499900.0
2001-09-10,1085.78,1096.94,1073.15,1092.54,1572600600.0
2001-09-17,1092.54,1092.54,1037.46,1038.77,2588651800.0
2001-09-18,1038.77,1046.42,1029.25,1032.74,1958949900.0
2001-09-19,1032.74,1038.91,984.62,1016.1,2527654200.0
2001-09-20,1016.1,1016.1,984.49,984.54,2236441500.0
2001-09-21,984.54,984.54,944.75,965.8,2956016600.0
2001-09-24,965.8,1008.44,965.8,1003.45,2139477600.0
2001-09-25,1003.45,1017.14,998.33,1012.27,2040192700.0
2001-09-26,1012.27,1020.29,1002.62,1007.04,1789860600.0
2001-09-27,1007.04,1018.92,998.24,1018.61,1863657300.0
2001-09-28,1018.61,1040.94,1018.61,1040.94,1991536000.0
2001-10-01,1040.94,1040.94,1026.76,1038.55,1475753600.0
2001-10-02,1038.55,1051.33,1034.47,1051.33,1670400300.0
2001-10-03,1051.33,1075.38,1041.48,1072.28,2435873100.0
2001-10-04,1072.28,1084.12,1067.82,1069.63,2236116100.0
2001-10-05,1069.62,1072.35,1053.5,1071.38,1767589500.0
2001-10-08,1071.37,1071.37,1056.88,1062.44,1339919600.0
2001-10-09,1062.44,1063.37,1053.83,1056.75,1422618780.0
2001-10-10,1056.75,1081.62,1052.7,1080.99,1572009000.0
2001-10-11,1080.99,1099.16,1080.99,1097.43,2161250100.0
2001-10-12,1097.43,1097.43,1072.15,1091.65,1913164100.0
2001-10-15,1091.65,1091.65,1078.19,1089.98,1357194500.0
2001-10-16,1089.98,1101.66,1087.13,1097.54,1543602500.0
2001-10-17,1097.54,1107.12,1076.57,1077.09,1945002400.0
2001-10-18,1077.09,1077.94,1064.54,1068.61,1620171000.0
2001-10-19,1068.61,1075.52,1057.24,1073.48,1548105900.0
2001-10-22,1073.48,1090.57,1070.32,1089.9,1391246100.0
2001-10-23,1089.9,1098.99,1081.53,1084.78,1672248200.0
2001-10-24,1084.78,1090.26,1079.98,1085.2,1750352100.0
2001-10-25,1085.2,1100.09,1065.64,1100.09,1925259900.0
2001-10-26,1100.09,1110.61,1094.24,1104.61,1633756100.0
2001-10-29,1104.61,1104.61,1078.3,1078.3,1441241600.0
2001-10-30,1078.3,1078.3,1053.61,1059.79,1628986400.0
2001-10-31,1059.79,1074.79,1057.55,1059.78,1727476700.0
2001-11-01,1059.78,1085.61,1054.31,1084.1,1693464600.0
2001-11-02,1084.1,1089.63,1075.58,1087.2,1493697400.0
2001-11-05,1087.2,1106.72,1087.2,1102.84,1638830900.0
2001-11-06,1102.84,1119.73,1095.36,1118.86,1794844200.0
2001-11-07,1118.86,1126.62,1112.98,1115.8,1866477500.0
2001-11-08,1115.8,1135.75,1115.42,1118.54,2013311000.0
2001-11-09,1118.54,1123.02,1111.13,1120.31,1372667100.0
2001-11-12,1120.31,1121.71,1098.32,1118.33,1381313200.0
2001-11-13,1118.33,1139.14,1118.33,1139.09,1842812800.0
2001-11-14,1139.09,1148.28,1132.87,1141.21,1858153300.0
2001-11-15,1141.21,1146.46,1135.06,1142.24,1770336500.0
2001-11-16,1142.24,1143.52,1129.92,1138.65,1650855100.0
2001-11-19,1138.65,1151.06,1138.65,1151.06,1626740300.0
2001-11-20,1151.06,1152.45,1142.17,1142.66,1641876100.0
2001-11-21,1142.66,1142.66,1129.78,1137.03,1363644100.0
2001-11-23,1137.03,1151.05,1135.9,1150.34,503606200.0
2001-11-26,1150.34,1157.88,1146.17,1157.42,1437548000.0
2001-11-27,1157.42,1163.38,1140.81,1149.5,1792446300.0
2001-11-28,1149.5,1149.5,1128.29,1128.52,1799562400.0
2001-11-29,1128.52,1140.4,1125.51,1140.2,1746464100.0
2001-11-30,1140.2,1143.57,1135.89,1139.45,1595649000.0
